"model_name","parent_class_id","parent_id","parent_name","collection_id","collection_name","category_id","category_name","category_rank","child_id","child_name","band_id","timeslice_name","sample_name","_date","period_id","unit_id","unit_name","interval_id","phase_id","phase_name","Generation (GWh)","Installed Capacity (MW)","Units Built","Units Retired","Capacity Built (MW)","Capacity Retired (MW)","Build Cost ($000)"
"RPS_000_SPS_000","1","1","System","1","Generator","104","SCCT_NG","8","147","Syncrude UE1","1","All Periods","Mean","12/31/2043 12:00:00 AM","21","2","GWh","21","1","LT Plan","254.30942149195","75","0","0","0","0","0"
"RPS_000_SPS_000","1","1","System","1","Generator","104","SCCT_NG","8","147","Syncrude UE1","1","All Periods","Mean","12/31/2044 12:00:00 AM","22","2","GWh","22","1","LT Plan","269.53060132288","75","0","0","0","0","0"
"RPS_000_SPS_000","1","1","System","1","Generator","104","SCCT_NG","8","147","Syncrude UE1","1","All Periods","Mean","12/31/2045 12:00:00 AM","23","2","GWh","23","1","LT Plan","289.26052723287","75","0","0","0","0","0"
"RPS_000_SPS_000","1","1","System","1","Generator","104","SCCT_NG","8","147","Syncrude UE1","1","All Periods","Mean","12/31/2046 12:00:00 AM","24","2","GWh","24","1","LT Plan","295.26581619335","75","0","0","0","0","0"
"RPS_000_SPS_000","1","1","System","1","Generator","104","SCCT_NG","8","147","Syncrude UE1","1","All Periods","Mean","12/31/2047 12:00:00 AM","25","2","GWh","25","1","LT Plan","297.03560653097","75","0","0","0","0","0"
"RPS_000_SPS_000","1","1","System","1","Generator","104","SCCT_NG","8","147","Syncrude UE1","1","All Periods","Mean","12/31/2048 12:00:00 AM","26","2","GWh","26","1","LT Plan","284.76","75","0","0","0","0","0"
"RPS_000_SPS_000","1","1","System","1","Generator","104","SCCT_NG","8","147","Syncrude UE1","1","All Periods","Mean","12/31/2049 12:00:00 AM","27","2","GWh","27","1","LT Plan","301.90450464864","75","0","0","0","0","0"
"RPS_000_SPS_000","1","1","System","1","Generator","104","SCCT_NG","8","147","Syncrude UE1","1","All Periods","Mean","12/31/2050 12:00:00 AM","28","2","GWh","28","1","LT Plan","309.40235777893","75","0","0","0","0","0"
"RPS_000_SPS_000","1","1","System","1","Generator","104","SCCT_NG","8","147","Syncrude UE1","1","All Periods","Mean","12/31/2051 12:00:00 AM","29","2","GWh","29","1","LT Plan","252.44173560642","75","0","0","0","0","0"
"RPS_000_SPS_000","1","1","System","1","Generator","104","SCCT_NG","8","147","Syncrude UE1","1","All Periods","Mean","12/31/2052 12:00:00 AM","30","2","GWh","30","1","LT Plan","263.21152413756","75","0","0","0","0","0"
"RPS_000_SPS_000","1","1","System","1","Generator","104","SCCT_NG","8","148","U of A #1-2 (Edmonton)","1","All Periods","Mean","12/31/2023 12:00:00 AM","1","2","GWh","1","1","LT Plan","0","40","0","0","0","0","0"
"RPS_000_SPS_000","1","1","System","1","Generator","104","SCCT_NG","8","148","U of A #1-2 (Edmonton)","1","All Periods","Mean","12/31/2024 12:00:00 AM","2","2","GWh","2","1","LT Plan","0","40","0","0","0","0","0"
"RPS_000_SPS_000","1","1","System","1","Generator","104","SCCT_NG","8","148","U of A #1-2 (Edmonton)","1","All Periods","Mean","12/31/2025 12:00:00 AM","3","2","GWh","3","1","LT Plan","0","40","0","0","0","0","0"
"RPS_000_SPS_000","1","1","System","1","Generator","104","SCCT_NG","8","148","U of A #1-2 (Edmonton)","1","All Periods","Mean","12/31/2026 12:00:00 AM","4","2","GWh","4","1","LT Plan","0","40","0","0","0","0","0"
"RPS_000_SPS_000","1","1","System","1","Generator","104","SCCT_NG","8","148","U of A #1-2 (Edmonton)","1","All Periods","Mean","12/31/2027 12:00:00 AM","5","2","GWh","5","1","LT Plan","0","40","0","0","0","0","0"
"RPS_000_SPS_000","1","1","System","1","Generator","104","SCCT_NG","8","148","U of A #1-2 (Edmonton)","1","All Periods","Mean","12/31/2028 12:00:00 AM","6","2","GWh","6","1","LT Plan","0","40","0","0","0","0","0"
"RPS_000_SPS_000","1","1","System","1","Generator","104","SCCT_NG","8","148","U of A #1-2 (Edmonton)","1","All Periods","Mean","12/31/2029 12:00:00 AM","7","2","GWh","7","1","LT Plan","0","40","0","0","0","0","0"
"RPS_000_SPS_000","1","1","System","1","Generator","104","SCCT_NG","8","148","U of A #1-2 (Edmonton)","1","All Periods","Mean","12/31/2030 12:00:00 AM","8","2","GWh","8","1","LT Plan","0","40","0","0","0","0","0"
"RPS_000_SPS_000","1","1","System","1","Generator","104","SCCT_NG","8","148","U of A #1-2 (Edmonton)","1","All Periods","Mean","12/31/2031 12:00:00 AM","9","2","GWh","9","1","LT Plan","0","40","0","0","0","0","0"
"RPS_000_SPS_000","1","1","System","1","Generator","104","SCCT_NG","8","148","U of A #1-2 (Edmonton)","1","All Periods","Mean","12/31/2032 12:00:00 AM","10","2","GWh","10","1","LT Plan","0","40","0","0","0","0","0"
"RPS_000_SPS_000","1","1","System","1","Generator","104","SCCT_NG","8","148","U of A #1-2 (Edmonton)","1","All Periods","Mean","12/31/2033 12:00:00 AM","11","2","GWh","11","1","LT Plan","0","40","0","0","0","0","0"
"RPS_000_SPS_000","1","1","System","1","Generator","104","SCCT_NG","8","148","U of A #1-2 (Edmonton)","1","All Periods","Mean","12/31/2034 12:00:00 AM","12","2","GWh","12","1","LT Plan","0","40","0","0","0","0","0"
"RPS_000_SPS_000","1","1","System","1","Generator","104","SCCT_NG","8","148","U of A #1-2 (Edmonton)","1","All Periods","Mean","12/31/2035 12:00:00 AM","13","2","GWh","13","1","LT Plan","0","40","0","0","0","0","0"
"RPS_000_SPS_000","1","1","System","1","Generator","104","SCCT_NG","8","148","U of A #1-2 (Edmonton)","1","All Periods","Mean","12/31/2036 12:00:00 AM","14","2","GWh","14","1","LT Plan","0","40","0","0","0","0","0"
"RPS_000_SPS_000","1","1","System","1","Generator","104","SCCT_NG","8","148","U of A #1-2 (Edmonton)","1","All Periods","Mean","12/31/2037 12:00:00 AM","15","2","GWh","15","1","LT Plan","0","40","0","0","0","0","0"
"RPS_000_SPS_000","1","1","System","1","Generator","104","SCCT_NG","8","148","U of A #1-2 (Edmonton)","1","All Periods","Mean","12/31/2038 12:00:00 AM","16","2","GWh","16","1","LT Plan","0","40","0","0","0","0","0"
"RPS_000_SPS_000","1","1","System","1","Generator","104","SCCT_NG","8","148","U of A #1-2 (Edmonton)","1","All Periods","Mean","12/31/2039 12:00:00 AM","17","2","GWh","17","1","LT Plan","0","40","0","0","0","0","0"
"RPS_000_SPS_000","1","1","System","1","Generator","104","SCCT_NG","8","148","U of A #1-2 (Edmonton)","1","All Periods","Mean","12/31/2040 12:00:00 AM","18","2","GWh","18","1","LT Plan","0","40","0","0","0","0","0"
"RPS_000_SPS_000","1","1","System","1","Generator","104","SCCT_NG","8","148","U of A #1-2 (Edmonton)","1","All Periods","Mean","12/31/2041 12:00:00 AM","19","2","GWh","19","1","LT Plan","0","40","0","0","0","0","0"
"RPS_000_SPS_000","1","1","System","1","Generator","104","SCCT_NG","8","148","U of A #1-2 (Edmonton)","1","All Periods","Mean","12/31/2042 12:00:00 AM","20","2","GWh","20","1","LT Plan","0","40","0","0","0","0","0"
"RPS_000_SPS_000","1","1","System","1","Generator","104","SCCT_NG","8","148","U of A #1-2 (Edmonton)","1","All Periods","Mean","12/31/2043 12:00:00 AM","21","2","GWh","21","1","LT Plan","0","40","0","0","0","0","0"
"RPS_000_SPS_000","1","1","System","1","Generator","104","SCCT_NG","8","148","U of A #1-2 (Edmonton)","1","All Periods","Mean","12/31/2044 12:00:00 AM","22","2","GWh","22","1","LT Plan","0","40","0","0","0","0","0"
"RPS_000_SPS_000","1","1","System","1","Generator","104","SCCT_NG","8","148","U of A #1-2 (Edmonton)","1","All Periods","Mean","12/31/2045 12:00:00 AM","23","2","GWh","23","1","LT Plan","0","40","0","0","0","0","0"
"RPS_000_SPS_000","1","1","System","1","Generator","104","SCCT_NG","8","148","U of A #1-2 (Edmonton)","1","All Periods","Mean","12/31/2046 12:00:00 AM","24","2","GWh","24","1","LT Plan","0","40","0","0","0","0","0"
"RPS_000_SPS_000","1","1","System","1","Generator","104","SCCT_NG","8","148","U of A #1-2 (Edmonton)","1","All Periods","Mean","12/31/2047 12:00:00 AM","25","2","GWh","25","1","LT Plan","0","40","0","0","0","0","0"
"RPS_000_SPS_000","1","1","System","1","Generator","104","SCCT_NG","8","148","U of A #1-2 (Edmonton)","1","All Periods","Mean","12/31/2048 12:00:00 AM","26","2","GWh","26","1","LT Plan","0","40","0","0","0","0","0"
"RPS_000_SPS_000","1","1","System","1","Generator","104","SCCT_NG","8","148","U of A #1-2 (Edmonton)","1","All Periods","Mean","12/31/2049 12:00:00 AM","27","2","GWh","27","1","LT Plan","0","40","0","0","0","0","0"
"RPS_000_SPS_000","1","1","System","1","Generator","104","SCCT_NG","8","148","U of A #1-2 (Edmonton)","1","All Periods","Mean","12/31/2050 12:00:00 AM","28","2","GWh","28","1","LT Plan","0","40","0","0","0","0","0"
"RPS_000_SPS_000","1","1","System","1","Generator","104","SCCT_NG","8","148","U of A #1-2 (Edmonton)","1","All Periods","Mean","12/31/2051 12:00:00 AM","29","2","GWh","29","1","LT Plan","0","0","0","0","0","0","0"
"RPS_000_SPS_000","1","1","System","1","Generator","104","SCCT_NG","8","148","U of A #1-2 (Edmonton)","1","All Periods","Mean","12/31/2052 12:00:00 AM","30","2","GWh","30","1","LT Plan","0","0","0","0","0","0","0"
"RPS_000_SPS_000","1","1","System","1","Generator","104","SCCT_NG","8","149","Valley View 2 (VVW2)","1","All Periods","Mean","12/31/2023 12:00:00 AM","1","2","GWh","1","1","LT Plan","0","50","0","0","0","0","0"
"RPS_000_SPS_000","1","1","System","1","Generator","104","SCCT_NG","8","149","Valley View 2 (VVW2)","1","All Periods","Mean","12/31/2024 12:00:00 AM","2","2","GWh","2","1","LT Plan","0","50","0","0","0","0","0"
"RPS_000_SPS_000","1","1","System","1","Generator","104","SCCT_NG","8","149","Valley View 2 (VVW2)","1","All Periods","Mean","12/31/2025 12:00:00 AM","3","2","GWh","3","1","LT Plan","0","50","0","0","0","0","0"
"RPS_000_SPS_000","1","1","System","1","Generator","104","SCCT_NG","8","149","Valley View 2 (VVW2)","1","All Periods","Mean","12/31/2026 12:00:00 AM","4","2","GWh","4","1","LT Plan","0","50","0","0","0","0","0"
"RPS_000_SPS_000","1","1","System","1","Generator","104","SCCT_NG","8","149","Valley View 2 (VVW2)","1","All Periods","Mean","12/31/2027 12:00:00 AM","5","2","GWh","5","1","LT Plan","0","50","0","0","0","0","0"
"RPS_000_SPS_000","1","1","System","1","Generator","104","SCCT_NG","8","149","Valley View 2 (VVW2)","1","All Periods","Mean","12/31/2028 12:00:00 AM","6","2","GWh","6","1","LT Plan","0","50","0","0","0","0","0"
"RPS_000_SPS_000","1","1","System","1","Generator","104","SCCT_NG","8","149","Valley View 2 (VVW2)","1","All Periods","Mean","12/31/2029 12:00:00 AM","7","2","GWh","7","1","LT Plan","0","50","0","0","0","0","0"
"RPS_000_SPS_000","1","1","System","1","Generator","104","SCCT_NG","8","149","Valley View 2 (VVW2)","1","All Periods","Mean","12/31/2030 12:00:00 AM","8","2","GWh","8","1","LT Plan","0","50","0","0","0","0","0"
"RPS_000_SPS_000","1","1","System","1","Generator","104","SCCT_NG","8","149","Valley View 2 (VVW2)","1","All Periods","Mean","12/31/2031 12:00:00 AM","9","2","GWh","9","1","LT Plan","0","50","0","0","0","0","0"
"RPS_000_SPS_000","1","1","System","1","Generator","104","SCCT_NG","8","149","Valley View 2 (VVW2)","1","All Periods","Mean","12/31/2032 12:00:00 AM","10","2","GWh","10","1","LT Plan","0","50","0","0","0","0","0"
"RPS_000_SPS_000","1","1","System","1","Generator","104","SCCT_NG","8","149","Valley View 2 (VVW2)","1","All Periods","Mean","12/31/2033 12:00:00 AM","11","2","GWh","11","1","LT Plan","0","50","0","0","0","0","0"
"RPS_000_SPS_000","1","1","System","1","Generator","104","SCCT_NG","8","149","Valley View 2 (VVW2)","1","All Periods","Mean","12/31/2034 12:00:00 AM","12","2","GWh","12","1","LT Plan","0","50","0","0","0","0","0"
"RPS_000_SPS_000","1","1","System","1","Generator","104","SCCT_NG","8","149","Valley View 2 (VVW2)","1","All Periods","Mean","12/31/2035 12:00:00 AM","13","2","GWh","13","1","LT Plan","0","50","0","0","0","0","0"
"RPS_000_SPS_000","1","1","System","1","Generator","104","SCCT_NG","8","149","Valley View 2 (VVW2)","1","All Periods","Mean","12/31/2036 12:00:00 AM","14","2","GWh","14","1","LT Plan","0","50","0","0","0","0","0"
"RPS_000_SPS_000","1","1","System","1","Generator","104","SCCT_NG","8","149","Valley View 2 (VVW2)","1","All Periods","Mean","12/31/2037 12:00:00 AM","15","2","GWh","15","1","LT Plan","0","50","0","0","0","0","0"
"RPS_000_SPS_000","1","1","System","1","Generator","104","SCCT_NG","8","149","Valley View 2 (VVW2)","1","All Periods","Mean","12/31/2038 12:00:00 AM","16","2","GWh","16","1","LT Plan","0","50","0","0","0","0","0"
"RPS_000_SPS_000","1","1","System","1","Generator","104","SCCT_NG","8","149","Valley View 2 (VVW2)","1","All Periods","Mean","12/31/2039 12:00:00 AM","17","2","GWh","17","1","LT Plan","0","50","0","0","0","0","0"
"RPS_000_SPS_000","1","1","System","1","Generator","104","SCCT_NG","8","149","Valley View 2 (VVW2)","1","All Periods","Mean","12/31/2040 12:00:00 AM","18","2","GWh","18","1","LT Plan","0","50","0","0","0","0","0"
"RPS_000_SPS_000","1","1","System","1","Generator","104","SCCT_NG","8","149","Valley View 2 (VVW2)","1","All Periods","Mean","12/31/2041 12:00:00 AM","19","2","GWh","19","1","LT Plan","0","50","0","0","0","0","0"
"RPS_000_SPS_000","1","1","System","1","Generator","104","SCCT_NG","8","149","Valley View 2 (VVW2)","1","All Periods","Mean","12/31/2042 12:00:00 AM","20","2","GWh","20","1","LT Plan","0","50","0","0","0","0","0"
"RPS_000_SPS_000","1","1","System","1","Generator","104","SCCT_NG","8","149","Valley View 2 (VVW2)","1","All Periods","Mean","12/31/2043 12:00:00 AM","21","2","GWh","21","1","LT Plan","0","50","0","0","0","0","0"
"RPS_000_SPS_000","1","1","System","1","Generator","104","SCCT_NG","8","149","Valley View 2 (VVW2)","1","All Periods","Mean","12/31/2044 12:00:00 AM","22","2","GWh","22","1","LT Plan","0","50","0","0","0","0","0"
"RPS_000_SPS_000","1","1","System","1","Generator","104","SCCT_NG","8","149","Valley View 2 (VVW2)","1","All Periods","Mean","12/31/2045 12:00:00 AM","23","2","GWh","23","1","LT Plan","0","50","0","0","0","0","0"
"RPS_000_SPS_000","1","1","System","1","Generator","104","SCCT_NG","8","149","Valley View 2 (VVW2)","1","All Periods","Mean","12/31/2046 12:00:00 AM","24","2","GWh","24","1","LT Plan","0","50","0","0","0","0","0"
"RPS_000_SPS_000","1","1","System","1","Generator","104","SCCT_NG","8","149","Valley View 2 (VVW2)","1","All Periods","Mean","12/31/2047 12:00:00 AM","25","2","GWh","25","1","LT Plan","0","50","0","0","0","0","0"
"RPS_000_SPS_000","1","1","System","1","Generator","104","SCCT_NG","8","149","Valley View 2 (VVW2)","1","All Periods","Mean","12/31/2048 12:00:00 AM","26","2","GWh","26","1","LT Plan","0","50","0","0","0","0","0"
"RPS_000_SPS_000","1","1","System","1","Generator","104","SCCT_NG","8","149","Valley View 2 (VVW2)","1","All Periods","Mean","12/31/2049 12:00:00 AM","27","2","GWh","27","1","LT Plan","0","50","0","0","0","0","0"
"RPS_000_SPS_000","1","1","System","1","Generator","104","SCCT_NG","8","149","Valley View 2 (VVW2)","1","All Periods","Mean","12/31/2050 12:00:00 AM","28","2","GWh","28","1","LT Plan","0","50","0","0","0","0","0"
"RPS_000_SPS_000","1","1","System","1","Generator","104","SCCT_NG","8","149","Valley View 2 (VVW2)","1","All Periods","Mean","12/31/2051 12:00:00 AM","29","2","GWh","29","1","LT Plan","0.56096003141","50","0","0","0","0","0"
"RPS_000_SPS_000","1","1","System","1","Generator","104","SCCT_NG","8","149","Valley View 2 (VVW2)","1","All Periods","Mean","12/31/2052 12:00:00 AM","30","2","GWh","30","1","LT Plan","0.80142005904","50","0","0","0","0","0"
"RPS_000_SPS_000","1","1","System","1","Generator","104","SCCT_NG","8","150","Valleyview #1, #2 (AB)","1","All Periods","Mean","12/31/2023 12:00:00 AM","1","2","GWh","1","1","LT Plan","0.18","90","0","0","0","0","0"
"RPS_000_SPS_000","1","1","System","1","Generator","104","SCCT_NG","8","150","Valleyview #1, #2 (AB)","1","All Periods","Mean","12/31/2024 12:00:00 AM","2","2","GWh","2","1","LT Plan","0.47517890772","90","0","0","0","0","0"
"RPS_000_SPS_000","1","1","System","1","Generator","104","SCCT_NG","8","150","Valleyview #1, #2 (AB)","1","All Periods","Mean","12/31/2025 12:00:00 AM","3","2","GWh","3","1","LT Plan","0","90","0","0","0","0","0"
"RPS_000_SPS_000","1","1","System","1","Generator","104","SCCT_NG","8","150","Valleyview #1, #2 (AB)","1","All Periods","Mean","12/31/2026 12:00:00 AM","4","2","GWh","4","1","LT Plan","0","90","0","0","0","0","0"
"RPS_000_SPS_000","1","1","System","1","Generator","104","SCCT_NG","8","150","Valleyview #1, #2 (AB)","1","All Periods","Mean","12/31/2027 12:00:00 AM","5","2","GWh","5","1","LT Plan","0.17978911408","90","0","0","0","0","0"
"RPS_000_SPS_000","1","1","System","1","Generator","104","SCCT_NG","8","150","Valleyview #1, #2 (AB)","1","All Periods","Mean","12/31/2028 12:00:00 AM","6","2","GWh","6","1","LT Plan","0.18","90","0","0","0","0","0"
"RPS_000_SPS_000","1","1","System","1","Generator","104","SCCT_NG","8","150","Valleyview #1, #2 (AB)","1","All Periods","Mean","12/31/2029 12:00:00 AM","7","2","GWh","7","1","LT Plan","5.76","90","0","0","0","0","0"
"RPS_000_SPS_000","1","1","System","1","Generator","104","SCCT_NG","8","150","Valleyview #1, #2 (AB)","1","All Periods","Mean","12/31/2030 12:00:00 AM","8","2","GWh","8","1","LT Plan","10.44","90","0","0","0","0","0"
"RPS_000_SPS_000","1","1","System","1","Generator","104","SCCT_NG","8","150","Valleyview #1, #2 (AB)","1","All Periods","Mean","12/31/2031 12:00:00 AM","9","2","GWh","9","1","LT Plan","6.38099186214","90","0","0","0","0","0"
"RPS_000_SPS_000","1","1","System","1","Generator","104","SCCT_NG","8","150","Valleyview #1, #2 (AB)","1","All Periods","Mean","12/31/2032 12:00:00 AM","10","2","GWh","10","1","LT Plan","12.18951391824","90","0","0","0","0","0"
"RPS_000_SPS_000","1","1","System","1","Generator","104","SCCT_NG","8","150","Valleyview #1, #2 (AB)","1","All Periods","Mean","12/31/2033 12:00:00 AM","11","2","GWh","11","1","LT Plan","19.44","90","0","0","0","0","0"
"RPS_000_SPS_000","1","1","System","1","Generator","104","SCCT_NG","8","150","Valleyview #1, #2 (AB)","1","All Periods","Mean","12/31/2034 12:00:00 AM","12","2","GWh","12","1","LT Plan","15.3","90","0","0","0","0","0"
"RPS_000_SPS_000","1","1","System","1","Generator","104","SCCT_NG","8","150","Valleyview #1, #2 (AB)","1","All Periods","Mean","12/31/2035 12:00:00 AM","13","2","GWh","13","1","LT Plan","11.83958459644","90","0","0","0","0","0"
"RPS_000_SPS_000","1","1","System","1","Generator","104","SCCT_NG","8","150","Valleyview #1, #2 (AB)","1","All Periods","Mean","12/31/2036 12:00:00 AM","14","2","GWh","14","1","LT Plan","15.84","90","0","0","0","0","0"
"RPS_000_SPS_000","1","1","System","1","Generator","104","SCCT_NG","8","150","Valleyview #1, #2 (AB)","1","All Periods","Mean","12/31/2037 12:00:00 AM","15","2","GWh","15","1","LT Plan","21.70863037352","90","0","0","0","0","0"
"RPS_000_SPS_000","1","1","System","1","Generator","104","SCCT_NG","8","150","Valleyview #1, #2 (AB)","1","All Periods","Mean","12/31/2038 12:00:00 AM","16","2","GWh","16","1","LT Plan","20.79","90","0","0","0","0","0"
"RPS_000_SPS_000","1","1","System","1","Generator","104","SCCT_NG","8","150","Valleyview #1, #2 (AB)","1","All Periods","Mean","12/31/2039 12:00:00 AM","17","2","GWh","17","1","LT Plan","27.08875771992","90","0","0","0","0","0"
"RPS_000_SPS_000","1","1","System","1","Generator","104","SCCT_NG","8","150","Valleyview #1, #2 (AB)","1","All Periods","Mean","12/31/2040 12:00:00 AM","18","2","GWh","18","1","LT Plan","32.33289817005","90","0","0","0","0","0"
"RPS_000_SPS_000","1","1","System","1","Generator","104","SCCT_NG","8","150","Valleyview #1, #2 (AB)","1","All Periods","Mean","12/31/2041 12:00:00 AM","19","2","GWh","19","1","LT Plan","39.87","90","0","0","0","0","0"
"RPS_000_SPS_000","1","1","System","1","Generator","104","SCCT_NG","8","150","Valleyview #1, #2 (AB)","1","All Periods","Mean","12/31/2042 12:00:00 AM","20","2","GWh","20","1","LT Plan","7.56","90","0","0","0","0","0"
"RPS_000_SPS_000","1","1","System","1","Generator","104","SCCT_NG","8","150","Valleyview #1, #2 (AB)","1","All Periods","Mean","12/31/2043 12:00:00 AM","21","2","GWh","21","1","LT Plan","3.15","90","0","0","0","0","0"
"RPS_000_SPS_000","1","1","System","1","Generator","104","SCCT_NG","8","150","Valleyview #1, #2 (AB)","1","All Periods","Mean","12/31/2044 12:00:00 AM","22","2","GWh","22","1","LT Plan","4.0278646668","90","0","0","0","0","0"
"RPS_000_SPS_000","1","1","System","1","Generator","104","SCCT_NG","8","150","Valleyview #1, #2 (AB)","1","All Periods","Mean","12/31/2045 12:00:00 AM","23","2","GWh","23","1","LT Plan","10.4219371132","90","0","0","0","0","0"
"RPS_000_SPS_000","1","1","System","1","Generator","104","SCCT_NG","8","150","Valleyview #1, #2 (AB)","1","All Periods","Mean","12/31/2046 12:00:00 AM","24","2","GWh","24","1","LT Plan","19.37118973088","90","0","0","0","0","0"
"RPS_000_SPS_000","1","1","System","1","Generator","104","SCCT_NG","8","150","Valleyview #1, #2 (AB)","1","All Periods","Mean","12/31/2047 12:00:00 AM","25","2","GWh","25","1","LT Plan","37.62455980708","90","0","0","0","0","0"
"RPS_000_SPS_000","1","1","System","1","Generator","104","SCCT_NG","8","150","Valleyview #1, #2 (AB)","1","All Periods","Mean","12/31/2048 12:00:00 AM","26","2","GWh","26","1","LT Plan","62.3727600895401","90","0","0","0","0","0"
"RPS_000_SPS_000","1","1","System","1","Generator","104","SCCT_NG","8","150","Valleyview #1, #2 (AB)","1","All Periods","Mean","12/31/2049 12:00:00 AM","27","2","GWh","27","1","LT Plan","85.78435681821","90","0","0","0","0","0"
"RPS_000_SPS_000","1","1","System","1","Generator","104","SCCT_NG","8","150","Valleyview #1, #2 (AB)","1","All Periods","Mean","12/31/2050 12:00:00 AM","28","2","GWh","28","1","LT Plan","71.81226276705","90","0","0","0","0","0"
"RPS_000_SPS_000","1","1","System","1","Generator","104","SCCT_NG","8","150","Valleyview #1, #2 (AB)","1","All Periods","Mean","12/31/2051 12:00:00 AM","29","2","GWh","29","1","LT Plan","32.46248535896","90","0","0","0","0","0"
"RPS_000_SPS_000","1","1","System","1","Generator","104","SCCT_NG","8","150","Valleyview #1, #2 (AB)","1","All Periods","Mean","12/31/2052 12:00:00 AM","30","2","GWh","30","1","LT Plan","37.44","90","0","0","0","0","0"
"RPS_000_SPS_000","1","1","System","1","Generator","104","SCCT_NG","8","151","West Cadotte (WCD1)","1","All Periods","Mean","12/31/2023 12:00:00 AM","1","2","GWh","1","1","LT Plan","0","20","0","0","0","0","0"
"RPS_000_SPS_000","1","1","System","1","Generator","104","SCCT_NG","8","151","West Cadotte (WCD1)","1","All Periods","Mean","12/31/2024 12:00:00 AM","2","2","GWh","2","1","LT Plan","0","20","0","0","0","0","0"
"RPS_000_SPS_000","1","1","System","1","Generator","104","SCCT_NG","8","151","West Cadotte (WCD1)","1","All Periods","Mean","12/31/2025 12:00:00 AM","3","2","GWh","3","1","LT Plan","0","20","0","0","0","0","0"
"RPS_000_SPS_000","1","1","System","1","Generator","104","SCCT_NG","8","151","West Cadotte (WCD1)","1","All Periods","Mean","12/31/2026 12:00:00 AM","4","2","GWh","4","1","LT Plan","0","20","0","0","0","0","0"
"RPS_000_SPS_000","1","1","System","1","Generator","104","SCCT_NG","8","151","West Cadotte (WCD1)","1","All Periods","Mean","12/31/2027 12:00:00 AM","5","2","GWh","5","1","LT Plan","0","20","0","0","0","0","0"
"RPS_000_SPS_000","1","1","System","1","Generator","104","SCCT_NG","8","151","West Cadotte (WCD1)","1","All Periods","Mean","12/31/2028 12:00:00 AM","6","2","GWh","6","1","LT Plan","0","20","0","0","0","0","0"
"RPS_000_SPS_000","1","1","System","1","Generator","104","SCCT_NG","8","151","West Cadotte (WCD1)","1","All Periods","Mean","12/31/2029 12:00:00 AM","7","2","GWh","7","1","LT Plan","0","20","0","0","0","0","0"
"RPS_000_SPS_000","1","1","System","1","Generator","104","SCCT_NG","8","151","West Cadotte (WCD1)","1","All Periods","Mean","12/31/2030 12:00:00 AM","8","2","GWh","8","1","LT Plan","0","20","0","0","0","0","0"
"RPS_000_SPS_000","1","1","System","1","Generator","104","SCCT_NG","8","151","West Cadotte (WCD1)","1","All Periods","Mean","12/31/2031 12:00:00 AM","9","2","GWh","9","1","LT Plan","0","20","0","0","0","0","0"
"RPS_000_SPS_000","1","1","System","1","Generator","104","SCCT_NG","8","151","West Cadotte (WCD1)","1","All Periods","Mean","12/31/2032 12:00:00 AM","10","2","GWh","10","1","LT Plan","0","20","0","0","0","0","0"
"RPS_000_SPS_000","1","1","System","1","Generator","104","SCCT_NG","8","151","West Cadotte (WCD1)","1","All Periods","Mean","12/31/2033 12:00:00 AM","11","2","GWh","11","1","LT Plan","0","20","0","0","0","0","0"
"RPS_000_SPS_000","1","1","System","1","Generator","104","SCCT_NG","8","151","West Cadotte (WCD1)","1","All Periods","Mean","12/31/2034 12:00:00 AM","12","2","GWh","12","1","LT Plan","0","20","0","0","0","0","0"
"RPS_000_SPS_000","1","1","System","1","Generator","104","SCCT_NG","8","151","West Cadotte (WCD1)","1","All Periods","Mean","12/31/2035 12:00:00 AM","13","2","GWh","13","1","LT Plan","0","20","0","0","0","0","0"
"RPS_000_SPS_000","1","1","System","1","Generator","104","SCCT_NG","8","151","West Cadotte (WCD1)","1","All Periods","Mean","12/31/2036 12:00:00 AM","14","2","GWh","14","1","LT Plan","0","20","0","0","0","0","0"
"RPS_000_SPS_000","1","1","System","1","Generator","104","SCCT_NG","8","151","West Cadotte (WCD1)","1","All Periods","Mean","12/31/2037 12:00:00 AM","15","2","GWh","15","1","LT Plan","0","20","0","0","0","0","0"
"RPS_000_SPS_000","1","1","System","1","Generator","104","SCCT_NG","8","151","West Cadotte (WCD1)","1","All Periods","Mean","12/31/2038 12:00:00 AM","16","2","GWh","16","1","LT Plan","0","20","0","0","0","0","0"
"RPS_000_SPS_000","1","1","System","1","Generator","104","SCCT_NG","8","151","West Cadotte (WCD1)","1","All Periods","Mean","12/31/2039 12:00:00 AM","17","2","GWh","17","1","LT Plan","0","20","0","0","0","0","0"
"RPS_000_SPS_000","1","1","System","1","Generator","104","SCCT_NG","8","151","West Cadotte (WCD1)","1","All Periods","Mean","12/31/2040 12:00:00 AM","18","2","GWh","18","1","LT Plan","0","20","0","0","0","0","0"
"RPS_000_SPS_000","1","1","System","1","Generator","104","SCCT_NG","8","151","West Cadotte (WCD1)","1","All Periods","Mean","12/31/2041 12:00:00 AM","19","2","GWh","19","1","LT Plan","0","20","0","0","0","0","0"
"RPS_000_SPS_000","1","1","System","1","Generator","104","SCCT_NG","8","151","West Cadotte (WCD1)","1","All Periods","Mean","12/31/2042 12:00:00 AM","20","2","GWh","20","1","LT Plan","0","20","0","0","0","0","0"
